TMO_AN,TMO_VS,TMO_EN,TMO_BG,TMO_CB,TMO_VB,Dop_AN,Dop_EN,Dop_AR,Dop_MF,FE
29,1,1.9,2.1,-0.7,1.3,44,2.2,1.34,0.08,0.5682
29,1,1.9,2.1,-0.7,1.3,44,2.2,1.34,0.085,0.5713
29,1,1.9,2.1,-0.7,1.3,44,2.2,1.34,0.09,0.5736
29,1,1.9,2.1,-0.7,1.3,44,2.2,1.34,0.095,0.5757
29,1,1.9,2.1,-0.7,1.3,44,2.2,1.34,0.1,0.5778
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.01,0.9263
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.015,0.9435
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.02,0.9541
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.025,0.9609
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.03,0.9654
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.035,0.9688
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.04,0.9713
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.045,0.9731
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.05,0.9744
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.055,0.9754
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.06,0.9761
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.065,0.9767
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.07,0.9771
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.075,0.9775
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.08,0.9777
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.085,0.9779
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.09,0.9781
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.095,0.9782
29,1,1.9,2.1,-0.7,1.3,47,1.93,1.44,0.1,0.9783
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.01,0.6422
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.015,0.7314
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.02,0.793
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.025,0.8349
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.03,0.8606
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.035,0.8782
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.04,0.8913
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.045,0.9013
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.05,0.9085
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.055,0.9138
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.06,0.9179
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.065,0.9211
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.07,0.9238
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.075,0.9261
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.08,0.928
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.085,0.9294
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.09,0.9306
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.095,0.9316
29,2,1.9,1.7,0.46,2.16,26,1.83,1.26,0.1,0.9324
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.01,0.6475
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.015,0.7331
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.02,0.7942
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.025,0.8352
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.03,0.8609
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.035,0.8786
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.04,0.892
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.045,0.9023
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.05,0.9097
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.055,0.9147
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.06,0.9188
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.065,0.9222
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.07,0.9251
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.075,0.9275
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.08,0.9294
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.085,0.9309
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.09,0.9321
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.095,0.9331
29,2,1.9,1.7,0.46,2.16,27,1.88,1.25,0.1,0.934
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.01,0.6523
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.015,0.734
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.02,0.7935
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.025,0.8337
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.03,0.8599
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.035,0.878
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.04,0.8914
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.045,0.9018
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.05,0.9099
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.055,0.9154
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.06,0.9196
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.065,0.9232
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.07,0.9263
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.075,0.9286
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.08,0.9304
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.085,0.932
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.09,0.9333
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.095,0.9345
29,2,1.9,1.7,0.46,2.16,28,1.91,1.24,0.1,0.9355
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.01,0.6556
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.015,0.7338
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.02,0.7913
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.025,0.8303
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.03,0.856
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.035,0.8752
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.04,0.8895
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.045,0.9004
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.05,0.909
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.055,0.9154
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.06,0.9203
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.065,0.9246
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.07,0.9277
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.075,0.9303
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.08,0.9325
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.085,0.9342
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.09,0.9356
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.095,0.9368
29,2,1.9,1.7,0.46,2.16,30,1.65,1.34,0.1,0.9377
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.01,0.6539
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.015,0.7268
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.02,0.7773
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.025,0.8144
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.03,0.8434
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.035,0.8648
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.04,0.8802
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.045,0.8926
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.05,0.9028
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.055,0.9109
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.06,0.9169
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.065,0.9215
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.07,0.9251
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.075,0.9281
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.08,0.9305
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.085,0.9323
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.09,0.9338
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.095,0.935
29,2,1.9,1.7,0.46,2.16,44,2.2,1.34,0.1,0.936
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.01,0.6567
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.015,0.7281
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.02,0.7775
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.025,0.8134
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.03,0.842
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.035,0.8634
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.04,0.8791
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.045,0.8916
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.05,0.9019
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.055,0.9097
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.06,0.9156
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.065,0.9204
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.07,0.924
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.075,0.9269
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.08,0.9292
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.085,0.9312
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.09,0.9327
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.095,0.9339
29,2,1.9,1.7,0.46,2.16,47,1.93,1.44,0.1,0.935
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.01,0.4967
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.015,0.5948
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.02,0.6736
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.025,0.7351
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.03,0.7772
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.035,0.8074
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.04,0.8294
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.045,0.8466
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.05,0.8605
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.055,0.871
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.06,0.8793
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.065,0.8858
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.07,0.8912
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.075,0.8953
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.08,0.8988
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.085,0.9016
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.09,0.9039
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.095,0.9057
30,2,1.65,3.2,-0.31,2.89,26,1.83,1.26,0.1,0.9072
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.01,0.4955
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.015,0.593
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.02,0.6718
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.025,0.7316
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.03,0.7748
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.035,0.8067
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.04,0.8298
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.045,0.8472
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.05,0.861
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.055,0.8719
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.06,0.8804
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.065,0.8874
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.07,0.893
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.075,0.8975
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.08,0.9011
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.085,0.9041
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.09,0.9066
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.095,0.9085
30,2,1.65,3.2,-0.31,2.89,27,1.88,1.25,0.1,0.91
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.01,0.4934
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.015,0.5901
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.02,0.6695
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.025,0.7297
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.03,0.7728
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.035,0.8058
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.04,0.8297
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.045,0.8476
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.05,0.8617
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.055,0.8729
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.06,0.8817
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.065,0.8885
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.07,0.894
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.075,0.8984
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.08,0.9022
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.085,0.9053
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.09,0.9078
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.095,0.91
30,2,1.65,3.2,-0.31,2.89,28,1.91,1.24,0.1,0.9118
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.01,0.4915
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.015,0.5854
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.02,0.667
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.025,0.7282
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.03,0.771
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.035,0.8043
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.04,0.8295
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.045,0.848
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.05,0.8621
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.055,0.8736
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.06,0.8825
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.065,0.8891
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.07,0.8945
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.075,0.8991
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.08,0.9029
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.085,0.9062
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.09,0.9088
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.095,0.9111
30,2,1.65,3.2,-0.31,2.89,29,1.9,1.28,0.1,0.9129
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.01,0.5018
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.015,0.5891
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.02,0.6612
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.025,0.7152
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.03,0.7572
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.035,0.7907
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.04,0.8169
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.045,0.8385
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.05,0.8553
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.055,0.8682
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.06,0.8783
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.065,0.8861
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.07,0.8922
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.075,0.8971
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.08,0.901
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.085,0.9043
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.09,0.907
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.095,0.9092
30,2,1.65,3.2,-0.31,2.89,44,2.2,1.34,0.1,0.911
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.01,0.5051
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.015,0.5904
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.02,0.6618
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.025,0.7147
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.03,0.7562
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.035,0.7899
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.04,0.8159
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.045,0.8371
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.05,0.8541
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.055,0.8668
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.06,0.8769
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.065,0.8846
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.07,0.8908
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.075,0.8956
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.08,0.8997
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.085,0.903
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.09,0.9056
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.095,0.9078
30,2,1.65,3.2,-0.31,2.89,47,1.93,1.44,0.1,0.9095
